log_id,machine_id,operator_id,timestamp,engine_hours,rpm,hydraulic_pressure,fuel_level,fuel_used_l,idle_time_min,active_time_min,speed_kph,tilt_angle,temperature_c,engine_load_pct,seatbelt,proximity_alert,fault_codes,weather,ground_condition,shift
1695,EXC002,OP006,2024-02-05 07:00:00,7179.8,2332,223.8,81.1,4.72,53,112,11.2,6.3,84.5,52.5,unfastened,1,P0100,Rainy,Muddy,day
1696,EXC001,OP006,2024-02-05 07:30:00,11159.8,1399,183.1,97.1,10.42,59,119,0.6,12.6,75.8,80.9,unfastened,0,NONE,Sunny,Frozen,night
1697,EXC005,OP008,2024-02-05 08:00:00,5540.6,1014,276.2,83.3,6.81,72,101,2.3,8.3,35.6,83.9,fastened,0,NONE,Rainy,Frozen,day
1698,EXC003,OP008,2024-02-05 08:30:00,5721.8,1835,296.7,82.7,15.86,87,27,9.8,21.7,85.5,48.9,unfastened,0,P0217,Sunny,Muddy,night
1699,EXC001,OP010,2024-02-05 09:00:00,3806.2,1037,236.9,72.0,16.87,33,83,3.3,17.0,106.2,68.2,unfastened,0,P0100,Rainy,Muddy,day
1700,EXC001,OP001,2024-02-05 09:30:00,1070.6,2282,238.6,59.8,6.19,31,26,7.5,14.4,57.4,51.3,fastened,0,P0100,Sunny,Muddy,night
1701,EXC002,OP009,2024-02-05 10:00:00,2146.9,1560,258.7,9.0,6.74,79,42,12.7,7.1,40.1,53.6,fastened,0,NONE,Cloudy,Wet,day
1702,EXC005,OP009,2024-02-05 10:30:00,905.7,1462,208.9,97.4,9.86,29,96,11.3,0.6,50.5,68.6,fastened,0,NONE,Rainy,Dry,night
1703,EXC001,OP008,2024-02-05 11:00:00,8471.0,809,203.5,47.7,11.62,58,69,15.7,17.5,80.8,63.2,fastened,0,NONE,Cloudy,Muddy,night
1704,EXC003,OP003,2024-02-05 11:30:00,4253.1,888,223.9,80.7,13.67,56,79,16.6,1.1,108.7,67.6,fastened,0,NONE,Cloudy,Frozen,day
1705,EXC002,OP008,2024-02-05 12:00:00,475.1,743,280.0,40.8,2.25,39,53,16.7,2.5,94.9,62.3,fastened,0,NONE,Sunny,Muddy,night
1706,EXC004,OP005,2024-02-05 12:30:00,9051.2,1698,242.4,48.3,1.39,59,104,7.1,13.0,92.5,44.2,fastened,0,NONE,Windy,Wet,day
1707,EXC003,OP003,2024-02-05 13:00:00,3132.6,2385,131.7,48.9,12.37,64,48,2.2,16.7,58.8,44.4,fastened,0,P0217,Sunny,Muddy,night
1708,EXC003,OP004,2024-02-05 13:30:00,10732.9,1752,130.9,99.1,8.88,17,84,12.0,9.0,78.8,55.2,fastened,0,NONE,Cloudy,Wet,day
1709,EXC005,OP005,2024-02-05 14:00:00,9894.7,1605,191.5,25.1,12.27,16,95,16.5,13.0,62.3,70.3,fastened,0,NONE,Windy,Frozen,night
1710,EXC001,OP008,2024-02-05 14:30:00,3714.7,2141,245.0,52.7,5.78,40,11,13.8,21.4,34.7,52.4,fastened,0,NONE,Rainy,Muddy,day
1711,EXC002,OP003,2024-02-05 15:00:00,2905.0,644,186.0,19.7,3.51,77,103,12.5,6.2,69.3,76.3,fastened,0,NONE,Cloudy,Wet,day
1712,EXC001,OP003,2024-02-05 15:30:00,11917.7,861,184.0,51.9,2.45,62,83,14.4,1.0,73.8,84.2,fastened,1,NONE,Cloudy,Frozen,day
1713,EXC002,OP004,2024-02-05 16:00:00,9853.8,2382,297.0,56.9,14.26,42,31,7.4,4.9,97.8,91.7,fastened,0,NONE,Sunny,Dry,day
1714,EXC002,OP005,2024-02-05 16:30:00,11126.8,2219,291.0,18.0,7.55,37,33,9.0,9.8,91.1,94.7,fastened,0,P0562,Cloudy,Wet,day
1715,EXC005,OP010,2024-02-05 17:00:00,302.7,1599,204.6,71.3,1.95,71,17,3.6,17.1,106.63147106871472,61.2,fastened,0,NONE,Rainy,Dry,night
1716,EXC004,OP003,2024-02-05 17:30:00,7220.1,754,258.0,83.7,4.82,12,59,12.1,9.2,69.8,94.7,fastened,0,NONE,Cloudy,Muddy,night
1717,EXC002,OP010,2024-02-05 18:00:00,3273.0,941,199.5,82.5,15.58,54,16,6.3,13.0,93.4,90.8,fastened,0,NONE,Cloudy,Muddy,night
1718,EXC004,OP001,2024-02-05 18:30:00,4559.3,1941,311.56719827384165,74.3,8.93,58,86,4.8,12.4,53.1,58.3,fastened,1,NONE,Rainy,Muddy,night
1719,EXC005,OP006,2024-02-05 19:00:00,1183.8,808,160.4,18.4,15.43,70,18,4.5,10.7,58.8,61.5,fastened,0,NONE,Cloudy,Frozen,night
1720,EXC001,OP009,2024-02-05 19:30:00,9005.6,1660,209.5,64.0,17.04,16,82,9.2,3.5,102.3,49.7,fastened,0,NONE,Cloudy,Dry,night
1721,EXC003,OP004,2024-02-05 20:00:00,6355.2,1963,241.4,71.3,1.67,63,90,9.7,1.5,90.8,90.4,fastened,0,NONE,Windy,Dry,night
1722,EXC003,OP003,2024-02-05 20:30:00,9525.1,1330,197.2,77.1,17.01,2,52,14.9,4.5,105.5,70.7,fastened,0,NONE,Sunny,Wet,night
1723,EXC005,OP007,2024-02-05 21:00:00,1486.2,693,267.1,72.4,6.99,74,48,16.5,5.9,100.3,51.9,fastened,0,NONE,Rainy,Dry,night
1724,EXC002,OP003,2024-02-05 21:30:00,11967.6,2262,158.8,64.7,12.72,44,88,5.6,4.1,91.0,86.9,unfastened,0,NONE,Sunny,Dry,night
1725,EXC004,OP001,2024-02-05 22:00:00,4247.8,2364,102.8,74.1,7.55,0,109,6.0,4.2,106.40894642381501,89.3,fastened,0,P0100,Sunny,Dry,day
1726,EXC003,OP001,2024-02-05 22:30:00,11422.2,1421,301.1,86.0,11.26,3,113,5.1,13.4,71.7,77.1,unfastened,0,NONE,Rainy,Dry,day
1727,EXC002,OP005,2024-02-05 23:00:00,8149.8,967,179.4,59.1,12.22,56,78,5.4,10.0,63.3,62.9,fastened,0,P0217,Sunny,Frozen,day
1728,EXC002,OP006,2024-02-05 23:30:00,1395.1,644,155.5,18.8,2.83,59,35,13.1,5.5,61.2,52.8,fastened,1,NONE,Cloudy,Dry,night
1729,EXC005,OP001,2024-02-06 00:00:00,9405.7,924,204.7,82.5,8.04,85,48,11.3,5.2,92.3,84.4,fastened,0,NONE,Cloudy,Dry,night
1730,EXC005,OP003,2024-02-06 00:30:00,6771.9,1537,154.9,67.8,4.12,53,23,1.4,3.2,61.0,84.7,fastened,1,P0217,Windy,Wet,day
1731,EXC002,OP008,2024-02-06 01:00:00,2345.6,2363,261.3,70.2,2.59,10,13,10.3,15.2,41.8,69.6,fastened,0,NONE,Sunny,Muddy,day
1732,EXC003,OP006,2024-02-06 01:30:00,2328.1,1558,167.5,32.9,10.86,51,24,15.3,10.5,57.9,83.1,fastened,0,NONE,Sunny,Muddy,night
1733,EXC001,OP007,2024-02-06 02:00:00,11442.5,2369,318.2,19.2,12.4,2,94,1.1,14.6,94.6,51.6,fastened,0,NONE,Sunny,Frozen,night
1734,EXC003,OP008,2024-02-06 02:30:00,11982.9,1939,160.8,79.2,5.01,8,60,16.3,8.3,70.6,70.7,fastened,1,NONE,Cloudy,Dry,night
1735,EXC005,OP010,2024-02-06 03:00:00,6955.8,745,179.6,9.7,0.63,19,72,4.6,1.9,31.0,58.9,fastened,0,NONE,Sunny,Frozen,night
1736,EXC004,OP001,2024-02-06 03:30:00,2327.1,1244,318.41105629517534,43.2,17.49,11,42,5.9,18.1,79.8,97.5,fastened,0,NONE,Rainy,Wet,night
1737,EXC003,OP005,2024-02-06 04:00:00,4149.1,1646,100.7,53.3,8.81,87,16,7.2,0.9,44.0,64.6,fastened,0,NONE,Sunny,Frozen,night
1738,EXC004,OP003,2024-02-06 04:30:00,2622.3,733,100.9,6.7,11.91,59,61,2.6,8.1,38.6,51.9,fastened,1,NONE,Rainy,Muddy,night
1739,EXC003,OP007,2024-02-06 05:00:00,7329.1,634,300.26283736219125,61.7,1.82,52,57,1.8,12.9,54.4,51.4,fastened,0,NONE,Sunny,Wet,night
1740,EXC003,OP004,2024-02-06 05:30:00,4863.3,675,118.0,16.4,11.35,75,19,4.3,14.6,91.6,97.7,fastened,1,NONE,Sunny,Dry,night
1741,EXC001,OP002,2024-02-06 06:00:00,4599.0,2208,267.2,27.9,13.85,12,82,0.1,10.6,34.0,98.0,unfastened,0,P0100,Cloudy,Dry,day
1742,EXC001,OP009,2024-02-06 06:30:00,9636.9,1684,291.8,99.4,1.33,10,37,10.4,17.6,46.6,86.4,fastened,0,NONE,Sunny,Wet,day
1743,EXC003,OP006,2024-02-06 07:00:00,11566.5,1541,312.95241651581944,58.2,9.66,56,65,2.4,10.6,46.2,67.9,fastened,0,NONE,Rainy,Dry,day
1744,EXC001,OP002,2024-02-06 07:30:00,2444.6,1580,213.6,97.0,2.99,68,48,1.7,18.4,95.8,78.6,unfastened,0,P0100,Sunny,Muddy,night
1745,EXC001,OP003,2024-02-06 08:00:00,5031.6,1581,234.8,51.8,3.07,54,20,10.1,5.4,50.0,80.7,fastened,0,NONE,Windy,Muddy,day
1746,EXC002,OP008,2024-02-06 08:30:00,6484.7,2124,120.9,81.3,11.26,15,112,10.7,10.4,76.3,47.6,fastened,0,P0217,Windy,Muddy,day
1747,EXC003,OP005,2024-02-06 09:00:00,3025.9,1175,298.1837917477186,8.6,11.34,23,78,11.9,0.7,40.1,48.3,unfastened,0,NONE,Cloudy,Frozen,day
1748,EXC004,OP010,2024-02-06 09:30:00,4882.6,1086,311.1,32.7,10.19,44,42,9.1,12.7,93.3,62.9,fastened,0,NONE,Windy,Wet,day
1749,EXC005,OP001,2024-02-06 10:00:00,764.0,1109,145.7,31.9,9.43,39,35,15.9,8.9,106.6925245216071,61.7,fastened,0,NONE,Windy,Dry,night
1750,EXC004,OP001,2024-02-06 10:30:00,590.5,1624,118.5,11.6,8.72,8,15,2.2,15.0,66.9,67.1,fastened,1,P0217,Windy,Wet,day
1751,EXC005,OP007,2024-02-06 11:00:00,9457.7,1082,161.7,95.4,8.92,38,95,14.2,16.3,56.6,57.6,fastened,0,NONE,Cloudy,Wet,day
1752,EXC002,OP004,2024-02-06 11:30:00,4135.2,2356,220.5,52.9,6.35,21,44,7.4,9.5,82.6,75.8,fastened,0,NONE,Sunny,Frozen,night
1753,EXC004,OP009,2024-02-06 12:00:00,8518.4,888,291.1,61.3,5.0,63,34,16.3,13.4,102.72537179747813,83.8,fastened,0,NONE,Rainy,Muddy,night
1754,EXC001,OP008,2024-02-06 12:30:00,1086.7,1164,178.1,54.4,5.15,79,113,4.2,16.1,30.0,90.5,fastened,1,NONE,Rainy,Frozen,day
1755,EXC001,OP001,2024-02-06 13:00:00,8080.9,1068,175.9,28.6,16.39,11,119,17.1,18.4,72.0,63.7,fastened,0,P0217,Cloudy,Wet,day
1756,EXC004,OP010,2024-02-06 13:30:00,7875.1,1384,175.5,92.8,5.17,67,56,15.6,2.3,108.0,56.9,fastened,0,NONE,Rainy,Wet,night
1757,EXC002,OP010,2024-02-06 14:00:00,9875.3,2147,285.0,68.6,7.05,4,75,3.1,12.1,96.5,48.7,fastened,0,NONE,Cloudy,Frozen,day
1758,EXC003,OP003,2024-02-06 14:30:00,2534.8,2389,203.2,16.7,9.32,16,100,7.8,20.3,109.4,72.5,fastened,0,NONE,Windy,Muddy,night
1759,EXC005,OP007,2024-02-06 15:00:00,6658.3,1558,172.9,48.9,13.5,79,76,4.4,6.2,65.6,42.2,fastened,0,NONE,Windy,Dry,day
1760,EXC004,OP007,2024-02-06 15:30:00,10824.1,859,138.9,5.1,14.1,19,39,2.6,13.8,75.4,89.7,fastened,0,NONE,Sunny,Muddy,night
1761,EXC002,OP001,2024-02-06 16:00:00,2716.6,677,127.6,69.1,13.13,5,93,7.0,6.2,93.8,67.7,fastened,0,P0562,Windy,Dry,night
1762,EXC004,OP008,2024-02-06 16:30:00,1585.9,1632,314.3,54.7,5.8,42,24,9.6,17.7,57.0,75.3,fastened,0,P0217,Sunny,Dry,night
1763,EXC005,OP010,2024-02-06 17:00:00,4202.7,678,207.0,90.9,3.35,66,70,7.2,16.4,39.0,63.2,fastened,0,NONE,Rainy,Dry,day
1764,EXC002,OP005,2024-02-06 17:30:00,11587.6,1266,115.9,95.0,14.8,56,64,6.0,20.9,43.5,40.2,fastened,0,NONE,Sunny,Dry,night
1765,EXC003,OP010,2024-02-06 18:00:00,1972.9,2200,299.4,14.3,15.8,49,75,5.9,15.4,107.0,85.8,fastened,0,NONE,Sunny,Wet,day
1766,EXC004,OP007,2024-02-06 18:30:00,1520.1,683,309.9,13.5,16.48,52,87,2.9,10.8,93.2,67.5,fastened,0,NONE,Rainy,Dry,day
1767,EXC004,OP008,2024-02-06 19:00:00,11973.2,1152,152.2,90.4,15.52,3,16,4.0,11.9,53.1,63.6,fastened,1,NONE,Cloudy,Muddy,day
1768,EXC003,OP006,2024-02-06 19:30:00,4778.6,1969,169.5,53.6,6.82,25,102,9.5,17.1,92.5,84.0,unfastened,0,NONE,Windy,Dry,night
1769,EXC003,OP007,2024-02-06 20:00:00,1876.1,1038,311.3,49.6,3.19,3,43,2.9,16.2,86.4,60.2,fastened,0,NONE,Rainy,Dry,day
1770,EXC003,OP010,2024-02-06 20:30:00,6747.6,957,103.5,59.2,12.23,85,36,14.9,2.6,67.5,77.6,fastened,0,NONE,Sunny,Dry,night
1771,EXC003,OP006,2024-02-06 21:00:00,264.9,1914,171.3,49.3,11.86,8,68,13.3,6.6,31.8,82.1,fastened,0,NONE,Cloudy,Wet,day
1772,EXC002,OP006,2024-02-06 21:30:00,5164.3,2205,194.6,63.4,4.84,75,118,17.8,15.0,88.2,97.0,fastened,0,P0562,Rainy,Dry,day
1773,EXC005,OP002,2024-02-06 22:00:00,531.0,932,269.5,95.2,11.35,78,101,5.7,2.2,53.2,84.6,fastened,1,NONE,Sunny,Muddy,day
1774,EXC004,OP006,2024-02-06 22:30:00,6827.5,1352,180.9,62.6,17.97,58,63,3.3,14.5,51.7,41.4,fastened,0,NONE,Sunny,Wet,night
1775,EXC004,OP009,2024-02-06 23:00:00,7534.8,2354,174.5,35.5,3.45,72,74,1.4,19.0,72.1,76.2,fastened,0,NONE,Sunny,Frozen,day
1776,EXC001,OP007,2024-02-06 23:30:00,142.0,860,260.5,25.3,7.13,81,65,6.3,8.1,51.3,75.7,unfastened,0,P0562,Sunny,Muddy,night
1777,EXC003,OP008,2024-02-07 00:00:00,6201.2,849,286.8,96.8,7.34,80,85,16.6,4.8,87.3,47.2,fastened,0,NONE,Windy,Wet,day
1778,EXC002,OP002,2024-02-07 00:30:00,11345.0,1042,120.5,60.0,4.24,26,104,10.6,18.8,53.4,83.5,fastened,0,NONE,Rainy,Wet,day
1779,EXC001,OP009,2024-02-07 01:00:00,4837.3,1463,131.3,58.8,14.29,68,25,17.3,10.6,94.5,61.7,fastened,0,NONE,Cloudy,Dry,day
1780,EXC002,OP006,2024-02-07 01:30:00,11458.6,2099,245.1,8.2,12.88,26,54,16.5,18.3,65.0,76.2,fastened,0,P0562,Cloudy,Muddy,night
1781,EXC001,OP005,2024-02-07 02:00:00,11565.3,1383,169.2,92.2,4.3,11,72,6.8,1.7,71.3,55.6,fastened,1,NONE,Rainy,Muddy,night
1782,EXC004,OP001,2024-02-07 02:30:00,2959.0,1272,247.1,49.6,15.51,27,93,7.9,4.7,32.8,50.3,fastened,0,P0562,Rainy,Wet,day
1783,EXC003,OP009,2024-02-07 03:00:00,6970.8,2128,138.3,100.0,7.95,84,20,5.4,0.0,31.6,63.0,fastened,0,NONE,Cloudy,Wet,day
1784,EXC004,OP007,2024-02-07 03:30:00,9980.7,1061,276.9,20.9,10.14,14,72,13.4,9.9,46.9,52.0,fastened,1,NONE,Cloudy,Muddy,night
1785,EXC005,OP004,2024-02-07 04:00:00,8539.0,1259,170.7,36.0,12.49,52,95,10.2,19.4,57.8,97.2,fastened,0,NONE,Cloudy,Muddy,day
1786,EXC002,OP006,2024-02-07 04:30:00,9145.5,1048,173.7,25.0,15.8,12,24,1.1,14.2,44.1,82.2,fastened,0,NONE,Sunny,Wet,night
1787,EXC001,OP010,2024-02-07 05:00:00,3205.1,784,139.4,41.0,4.47,68,28,16.5,0.4,70.2,42.2,fastened,0,P0217,Sunny,Frozen,night
1788,EXC001,OP009,2024-02-07 05:30:00,11026.7,1649,146.5,97.8,10.87,81,13,14.1,0.5,78.1,62.3,fastened,0,NONE,Rainy,Wet,night
1789,EXC001,OP003,2024-02-07 06:00:00,2904.2,2343,231.6,44.4,12.25,85,103,16.8,15.8,94.3,92.9,fastened,0,NONE,Windy,Wet,night
1790,EXC001,OP008,2024-02-07 06:30:00,7773.2,1062,228.0,83.6,16.01,77,112,4.5,2.0,71.1,74.6,fastened,0,NONE,Rainy,Frozen,night
1791,EXC003,OP001,2024-02-07 07:00:00,10628.1,729,281.4,76.8,14.02,75,61,13.6,4.8,59.4,68.1,fastened,0,NONE,Windy,Muddy,day
1792,EXC004,OP005,2024-02-07 07:30:00,4378.0,2283,238.7,33.3,16.5,49,105,11.4,15.4,103.9,71.1,fastened,0,P0100,Windy,Wet,night
1793,EXC002,OP006,2024-02-07 08:00:00,6670.4,791,194.1,60.1,1.82,3,75,2.2,5.5,64.9,57.6,fastened,0,NONE,Rainy,Muddy,day
1794,EXC003,OP007,2024-02-07 08:30:00,8317.1,688,276.8,85.9,7.95,59,118,4.7,10.8,52.5,62.5,fastened,0,NONE,Rainy,Wet,night
1795,EXC002,OP001,2024-02-07 09:00:00,11149.0,1926,103.7,63.1,5.86,40,21,3.5,8.7,36.1,51.4,fastened,0,NONE,Cloudy,Dry,night
1796,EXC004,OP004,2024-02-07 09:30:00,5431.6,880,254.4,30.2,9.2,21,84,2.8,7.6,44.8,81.2,fastened,1,NONE,Sunny,Dry,day
1797,EXC004,OP003,2024-02-07 10:00:00,7278.1,2392,219.5,87.0,14.69,63,89,11.7,5.6,85.3,53.7,fastened,0,NONE,Cloudy,Frozen,night
1798,EXC004,OP004,2024-02-07 10:30:00,1787.3,1372,148.6,57.8,9.12,2,81,15.6,9.0,45.9,64.6,fastened,0,NONE,Windy,Frozen,night
1799,EXC003,OP007,2024-02-07 11:00:00,876.2,1806,240.2,98.1,1.12,13,64,17.8,4.0,59.2,93.8,fastened,0,NONE,Rainy,Frozen,night
1800,EXC005,OP001,2024-02-07 11:30:00,355.1,974,317.1,67.3,12.24,39,32,3.9,21.0,32.2,63.5,fastened,0,P0100,Rainy,Wet,day
1801,EXC001,OP008,2024-02-07 12:00:00,5771.3,981,176.2,47.6,0.68,16,28,12.1,7.0,60.2,59.6,fastened,0,NONE,Rainy,Wet,day
1802,EXC003,OP002,2024-02-07 12:30:00,6594.1,2001,240.5,46.4,2.21,60,80,1.4,16.0,81.8,64.5,fastened,0,NONE,Sunny,Muddy,night
1803,EXC001,OP006,2024-02-07 13:00:00,1127.7,2323,196.7,88.6,13.24,71,73,4.3,6.4,47.5,54.4,fastened,0,NONE,Sunny,Wet,night
1804,EXC005,OP009,2024-02-07 13:30:00,2255.1,2249,186.3,98.2,15.04,61,63,15.3,5.8,30.3,82.5,unfastened,0,NONE,Windy,Muddy,day
1805,EXC001,OP009,2024-02-07 14:00:00,3269.0,2258,167.6,44.0,6.07,11,14,16.9,10.6,96.7,79.4,fastened,0,NONE,Windy,Wet,night
1806,EXC003,OP010,2024-02-07 14:30:00,10706.2,1680,150.4,20.5,10.46,54,51,17.5,16.1,87.7,54.7,fastened,0,NONE,Windy,Frozen,day
1807,EXC001,OP005,2024-02-07 15:00:00,1281.2,2005,151.8,8.8,10.08,84,105,8.4,0.1,109.4,64.4,fastened,0,NONE,Sunny,Frozen,night
1808,EXC004,OP005,2024-02-07 15:30:00,5927.3,771,270.3,35.6,1.47,61,85,13.2,3.8,40.8,70.8,fastened,0,NONE,Windy,Frozen,day
1809,EXC003,OP010,2024-02-07 16:00:00,9489.9,1647,171.2,37.5,10.03,14,93,6.6,17.0,84.2,90.3,fastened,0,NONE,Cloudy,Frozen,night
1810,EXC003,OP002,2024-02-07 16:30:00,10455.1,2041,216.5,45.5,0.69,18,19,12.6,7.8,50.6,59.5,fastened,0,NONE,Cloudy,Dry,day
1811,EXC005,OP010,2024-02-07 17:00:00,8348.3,647,147.0,18.8,14.85,15,59,2.7,18.8,70.2,73.5,fastened,0,P0217,Cloudy,Frozen,night
1812,EXC005,OP001,2024-02-07 17:30:00,3260.1,885,146.7,51.8,13.59,23,65,2.2,2.9,89.7,94.5,fastened,0,NONE,Windy,Dry,night
1813,EXC003,OP001,2024-02-07 18:00:00,1544.9,1453,229.2,94.6,5.46,81,95,17.7,17.9,43.5,55.1,fastened,0,NONE,Rainy,Muddy,day
1814,EXC002,OP001,2024-02-07 18:30:00,1979.0,740,228.2,27.1,5.09,7,93,5.6,13.7,67.2,82.2,fastened,0,NONE,Rainy,Frozen,day
1815,EXC002,OP003,2024-02-07 19:00:00,9266.3,1431,211.2,70.1,3.83,50,20,16.1,3.7,51.5,78.0,fastened,0,NONE,Sunny,Frozen,day
1816,EXC004,OP009,2024-02-07 19:30:00,3628.7,1732,252.5,8.6,17.17,84,101,0.4,0.3,42.4,48.7,unfastened,0,NONE,Cloudy,Wet,night
1817,EXC005,OP003,2024-02-07 20:00:00,4120.7,679,240.1,66.2,15.3,87,14,15.0,19.4,87.8,97.1,fastened,0,NONE,Sunny,Muddy,day
1818,EXC003,OP005,2024-02-07 20:30:00,2188.7,2368,144.0,94.1,15.16,40,63,16.9,6.4,50.7,85.4,fastened,0,NONE,Sunny,Frozen,day
1819,EXC003,OP009,2024-02-07 21:00:00,5272.3,2170,112.2,31.8,8.66,48,37,0.3,5.3,72.4,64.9,fastened,0,NONE,Rainy,Dry,night
1820,EXC005,OP009,2024-02-07 21:30:00,4081.0,2097,159.3,82.5,14.7,36,48,7.0,4.0,85.4,72.5,unfastened,0,NONE,Cloudy,Wet,day
1821,EXC001,OP005,2024-02-07 22:00:00,4348.5,1882,194.9,12.8,10.85,60,56,14.5,7.8,65.4,60.9,fastened,0,NONE,Windy,Dry,night
1822,EXC001,OP004,2024-02-07 22:30:00,502.1,2201,145.8,39.0,5.74,88,72,0.1,11.5,40.7,55.2,fastened,0,NONE,Sunny,Wet,day
1823,EXC001,OP005,2024-02-07 23:00:00,5604.6,1790,206.1,5.6,8.03,52,13,5.5,10.5,31.0,92.0,unfastened,0,NONE,Windy,Frozen,day
1824,EXC003,OP006,2024-02-07 23:30:00,1431.5,799,108.1,38.7,7.66,38,24,4.6,18.7,60.6,73.9,fastened,0,NONE,Cloudy,Dry,night
1825,EXC005,OP004,2024-02-08 00:00:00,6474.6,2287,205.0,34.4,6.66,81,85,2.4,4.3,109.2,61.4,fastened,1,NONE,Rainy,Muddy,night
1826,EXC002,OP007,2024-02-08 00:30:00,8063.3,761,177.3,70.8,4.74,70,20,1.6,16.4,107.8,89.4,fastened,0,NONE,Windy,Frozen,day
1827,EXC004,OP009,2024-02-08 01:00:00,6598.7,1121,311.0,33.0,7.47,5,36,4.5,20.0,65.9,65.7,fastened,0,NONE,Sunny,Frozen,day
1828,EXC005,OP001,2024-02-08 01:30:00,1843.0,1829,292.9,83.2,10.99,18,100,3.6,0.8,63.3,50.7,fastened,0,NONE,Cloudy,Dry,night
1829,EXC005,OP009,2024-02-08 02:00:00,7436.3,1344,309.2,32.7,3.93,58,33,17.5,16.5,81.7,48.8,fastened,0,NONE,Cloudy,Frozen,night
1830,EXC004,OP007,2024-02-08 02:30:00,5012.3,2280,244.9,26.2,2.98,39,23,0.4,6.0,96.6,94.6,fastened,0,NONE,Windy,Muddy,day
1831,EXC002,OP001,2024-02-08 03:00:00,4376.8,1563,313.8,52.0,12.58,80,62,2.3,9.8,76.3,62.2,fastened,1,NONE,Windy,Frozen,night
1832,EXC004,OP008,2024-02-08 03:30:00,1870.4,1876,141.7,67.4,9.71,61,55,14.5,1.3,87.9,62.9,fastened,0,NONE,Sunny,Muddy,day
1833,EXC003,OP005,2024-02-08 04:00:00,11932.5,940,217.1,89.4,6.66,51,23,13.7,6.5,31.9,71.2,unfastened,0,NONE,Windy,Frozen,night
1834,EXC003,OP001,2024-02-08 04:30:00,4772.8,786,263.5,82.3,16.39,82,55,8.4,2.5,100.3,73.4,fastened,1,P0562,Cloudy,Wet,night
1835,EXC004,OP001,2024-02-08 05:00:00,5530.8,2220,206.1,54.8,8.57,66,103,6.9,5.1,73.1,65.1,fastened,0,NONE,Rainy,Dry,day
1836,EXC004,OP001,2024-02-08 05:30:00,1223.2,1696,147.0,97.9,6.31,17,118,6.2,0.7,69.4,94.3,fastened,0,NONE,Rainy,Wet,day
1837,EXC005,OP005,2024-02-08 06:00:00,8138.1,1795,243.8,33.2,4.28,63,17,17.5,20.7,47.3,59.2,fastened,0,NONE,Rainy,Muddy,day
1838,EXC003,OP006,2024-02-08 06:30:00,3463.6,1326,309.59815506419056,99.9,6.16,62,87,15.6,19.7,40.9,46.6,fastened,0,NONE,Windy,Dry,night
1839,EXC004,OP003,2024-02-08 07:00:00,8908.0,1735,215.1,41.6,5.29,84,85,4.7,14.3,59.5,97.7,fastened,0,P0562,Sunny,Dry,night
1840,EXC002,OP010,2024-02-08 07:30:00,898.8,2388,154.6,29.9,15.67,80,94,8.3,7.2,103.6,52.7,fastened,0,NONE,Sunny,Dry,day
1841,EXC003,OP001,2024-02-08 08:00:00,3632.4,1745,108.9,41.4,16.11,14,94,13.4,20.8,74.7,94.8,fastened,0,NONE,Rainy,Frozen,day
1842,EXC005,OP010,2024-02-08 08:30:00,8973.3,1739,122.9,60.7,7.72,72,83,14.8,21.4,63.0,89.1,fastened,0,NONE,Windy,Frozen,night
1843,EXC004,OP002,2024-02-08 09:00:00,4812.5,997,271.0,50.0,5.07,86,105,2.2,17.5,106.99625008906568,85.1,fastened,0,NONE,Sunny,Frozen,day
1844,EXC003,OP002,2024-02-08 09:30:00,508.0,2219,206.8,9.8,2.78,25,39,17.2,15.0,35.0,47.7,fastened,0,NONE,Windy,Wet,day
1845,EXC003,OP005,2024-02-08 10:00:00,9495.6,698,145.9,38.8,13.03,61,24,14.7,7.2,78.5,42.0,fastened,0,P0100,Sunny,Muddy,day
1846,EXC002,OP008,2024-02-08 10:30:00,11590.6,1967,289.2,51.7,15.88,3,49,9.1,19.4,106.7,49.9,fastened,0,NONE,Sunny,Dry,night
1847,EXC002,OP007,2024-02-08 11:00:00,4580.5,636,195.9,68.0,7.69,63,31,9.0,11.0,65.8,63.3,fastened,0,NONE,Windy,Muddy,day
1848,EXC004,OP008,2024-02-08 11:30:00,7497.0,640,291.0415614111554,95.5,15.81,35,30,9.1,13.9,49.0,85.9,fastened,1,NONE,Sunny,Wet,day
1849,EXC001,OP005,2024-02-08 12:00:00,4534.5,2047,305.32404809230314,95.8,4.83,57,14,14.7,3.8,60.1,62.8,fastened,0,NONE,Windy,Wet,night
1850,EXC001,OP009,2024-02-08 12:30:00,6704.3,864,257.9,53.8,11.15,80,69,9.8,0.5,70.8,41.8,fastened,0,NONE,Sunny,Muddy,night
1851,EXC003,OP008,2024-02-08 13:00:00,8888.9,2359,314.0,59.1,1.92,51,100,14.6,21.7,90.3,44.2,fastened,0,NONE,Sunny,Wet,day
1852,EXC004,OP001,2024-02-08 13:30:00,7631.7,759,297.3,71.3,10.35,70,18,15.5,13.7,66.3,66.7,fastened,0,NONE,Sunny,Muddy,day
1853,EXC005,OP006,2024-02-08 14:00:00,3845.1,917,127.6,84.4,11.68,85,82,12.6,15.1,105.82438248769297,41.7,fastened,0,P0100,Windy,Frozen,day
1854,EXC003,OP010,2024-02-08 14:30:00,2422.7,1832,175.6,75.8,11.78,25,109,0.8,1.1,81.3,83.8,fastened,0,NONE,Sunny,Dry,night
