log_id,fuel_level_pct,fuel_available_l,engine_load_pct,temperature_c,ground_condition,task_type,task_duration_est_min,consumption_l_per_hour,fuel_needed_l,fuel_after_task_l,fuel_after_task_pct,range_km,distance_to_station_km,can_complete_task,can_reach_station,risk_level
2598,58.2,238.6,93.7,16.5,Muddy,Trenching,71.4,33.65,40.0,198.6,48.4,60.3,27.45,1,1,LOW
2599,87.5,358.8,57.6,24.6,Wet,Grading,106.1,23.15,40.9,317.9,77.5,131.7,37.05,1,1,LOW
2600,77.3,316.9,75.1,23.4,Wet,Material Loading,220.6,23.4,86.0,230.9,56.3,115.1,19.16,1,1,LOW
2601,20.5,84.0,79.4,8.1,Wet,Demolition,60.2,32.64,32.7,51.3,12.5,21.9,19.46,1,1,MEDIUM
2602,32.6,133.7,58.7,33.7,Frozen,Trenching,93.9,27.05,42.3,91.4,22.3,42.0,5.51,1,1,LOW
2603,94.4,387.0,62.0,36.1,Dry,Material Loading,145.9,20.9,50.8,336.2,82.0,157.4,41.29,1,1,LOW
2604,87.2,357.5,68.1,19.0,Dry,Demolition,115.2,27.74,53.3,304.2,74.2,109.5,48.9,1,1,LOW
2605,30.5,125.0,59.8,37.5,Dry,Trenching,224.9,24.73,92.7,32.3,7.9,43.0,6.89,0,1,HIGH
2606,52.5,215.2,83.3,34.6,Dry,Grading,96.2,23.14,37.1,178.1,43.4,79.0,21.06,1,1,LOW
2607,31.3,128.3,58.7,29.0,Dry,Trenching,31.9,24.77,13.2,115.1,28.1,44.0,34.78,1,1,LOW
2608,97.2,398.5,60.3,5.3,Dry,Demolition,187.9,26.67,83.5,315.0,76.8,127.0,40.96,1,1,LOW
2609,38.6,158.3,78.0,21.2,Wet,Grading,97.8,24.78,40.4,117.9,28.8,54.3,16.97,1,1,LOW
2610,79.2,324.7,60.2,44.0,Wet,Trenching,153.0,28.93,73.8,250.9,61.2,95.4,15.62,1,1,LOW
2611,81.8,335.4,68.2,19.7,Dry,Compaction,73.6,19.89,24.4,311.0,75.9,143.3,30.17,1,1,LOW
2612,30.6,125.5,78.0,34.4,Muddy,Earth Excavation,110.7,30.14,55.6,69.9,17.0,35.4,20.61,1,1,LOW
2613,58.9,241.5,66.1,17.8,Wet,Earth Excavation,25.7,25.17,10.8,230.7,56.3,81.6,12.4,1,1,LOW
2614,16.4,67.2,75.0,29.2,Frozen,Earth Excavation,186.3,28.47,88.4,0.0,0.0,20.1,7.72,0,1,HIGH
2615,99.0,405.9,70.3,6.4,Wet,Material Loading,207.9,23.64,81.9,324.0,79.0,145.9,11.62,1,1,LOW
2616,45.4,186.1,41.2,26.6,Wet,Compaction,147.7,19.01,46.8,139.3,34.0,83.2,46.44,1,1,LOW
2617,18.2,74.6,44.6,17.5,Dry,Grading,188.4,19.36,60.8,13.8,3.4,32.8,13.95,0,1,HIGH
2618,34.2,140.2,86.6,38.3,Dry,Earth Excavation,85.1,28.06,39.8,100.4,24.5,42.5,11.15,1,1,LOW
2619,38.4,157.4,88.5,24.1,Frozen,Material Loading,273.0,25.35,115.3,42.1,10.3,52.8,22.32,1,1,LOW
2620,45.3,185.7,45.9,7.1,Frozen,Trenching,222.2,25.38,94.0,91.7,22.4,62.2,19.0,1,1,LOW
2621,14.7,60.3,76.1,37.1,Wet,Grading,295.7,25.68,126.6,0.0,0.0,20.0,1.31,0,1,HIGH
2622,52.5,215.2,55.5,32.5,Wet,Compaction,48.7,20.03,16.3,198.9,48.5,91.3,45.91,1,1,LOW
2623,70.4,288.6,62.3,31.7,Dry,Earth Excavation,282.4,23.99,112.9,175.7,42.9,102.3,46.9,1,1,LOW
2624,53.4,218.9,76.8,28.2,Wet,Grading,185.0,24.51,75.6,143.3,35.0,75.9,43.0,1,1,LOW
2625,23.6,96.8,93.0,13.6,Muddy,Earth Excavation,299.2,32.27,160.9,0.0,0.0,25.5,11.06,0,1,HIGH
2626,58.4,239.4,88.0,7.4,Dry,Material Loading,39.2,22.75,14.9,224.5,54.8,89.4,21.72,1,1,LOW
2627,18.0,73.8,94.0,30.4,Muddy,Demolition,273.7,38.01,173.4,0.0,0.0,16.5,46.54,0,0,CRITICAL
2628,34.2,140.2,88.1,25.8,Dry,Trenching,128.0,27.7,59.1,81.1,19.8,43.0,15.41,1,1,LOW
2629,79.2,324.7,68.1,15.7,Wet,Earth Excavation,259.6,25.93,112.2,212.5,51.8,106.4,21.16,1,1,LOW
2630,77.6,318.2,89.3,25.4,Wet,Grading,87.0,27.1,39.3,278.9,68.0,99.8,46.79,1,1,LOW
2631,73.4,300.9,46.6,30.5,Wet,Material Loading,146.0,20.3,49.4,251.5,61.3,126.0,34.27,1,1,LOW
2632,38.2,156.6,90.6,13.8,Frozen,Grading,62.4,27.78,28.9,127.7,31.1,47.9,14.82,1,1,LOW
2633,6.1,25.0,93.1,18.1,Dry,Compaction,45.7,22.42,17.1,7.9,1.9,9.5,32.24,0,0,CRITICAL
2634,57.7,236.6,61.0,36.7,Muddy,Compaction,53.0,23.34,20.6,216.0,52.7,86.2,33.45,1,1,LOW
2635,76.4,313.2,58.3,21.1,Muddy,Demolition,180.6,31.95,96.2,217.0,52.9,83.3,25.67,1,1,LOW
2636,26.8,109.9,63.1,35.4,Wet,Compaction,290.7,21.46,104.0,5.9,1.4,43.5,32.89,0,1,HIGH
2637,42.8,175.5,45.2,41.9,Muddy,Earth Excavation,172.8,27.22,78.4,97.1,23.7,54.8,20.37,1,1,LOW
2638,32.8,134.5,76.7,6.3,Dry,Demolition,274.5,30.31,138.7,0.0,0.0,37.7,4.69,0,1,HIGH
2639,36.2,148.4,43.9,17.2,Frozen,Compaction,206.4,18.99,65.3,83.1,20.3,66.4,12.31,1,1,LOW
2640,72.2,296.0,83.1,26.6,Dry,Compaction,199.6,21.97,73.1,222.9,54.4,114.5,6.71,1,1,LOW
2641,35.8,146.8,80.9,32.0,Dry,Material Loading,65.3,23.01,25.0,121.8,29.7,54.2,34.9,1,1,LOW
2642,84.6,346.9,76.3,14.1,Dry,Trenching,231.3,27.45,105.8,241.1,58.8,107.4,20.84,1,1,LOW
2643,34.4,141.0,40.4,29.1,Frozen,Grading,195.7,21.97,71.7,69.3,16.9,54.6,13.78,1,1,LOW
2644,51.3,210.3,84.2,29.4,Wet,Material Loading,210.3,24.69,86.5,123.8,30.2,72.4,28.96,1,1,LOW
2645,66.6,273.1,45.0,41.4,Wet,Material Loading,82.9,20.83,28.8,244.3,59.6,111.4,38.7,1,1,LOW
2646,99.6,408.4,64.4,16.9,Dry,Earth Excavation,31.7,24.18,12.8,395.6,96.5,143.6,5.21,1,1,LOW
2647,36.1,148.0,58.0,22.2,Frozen,Trenching,37.6,27.53,17.3,130.7,31.9,45.7,4.02,1,1,LOW
2648,35.1,143.9,48.6,19.6,Wet,Demolition,93.2,27.22,42.3,101.6,24.8,44.9,8.84,1,1,LOW
2649,51.6,211.6,42.7,36.5,Muddy,Compaction,293.6,20.7,101.3,110.3,26.9,86.9,46.95,1,1,LOW
2650,70.2,287.8,63.8,40.5,Dry,Grading,111.2,22.09,40.9,246.9,60.2,110.7,0.97,1,1,LOW
2651,54.9,225.1,87.1,12.5,Muddy,Compaction,24.3,25.86,10.5,214.6,52.3,74.0,29.57,1,1,LOW
2652,36.5,149.7,65.1,13.9,Wet,Trenching,245.4,27.69,113.3,36.4,8.9,46.0,11.77,0,1,HIGH
2653,72.6,297.7,41.9,40.2,Muddy,Compaction,242.9,21.94,88.8,208.9,51.0,115.3,40.55,1,1,LOW
2654,99.4,407.5,50.4,7.9,Frozen,Compaction,102.3,20.68,35.3,372.2,90.8,167.5,30.61,1,1,LOW
2655,36.7,150.5,91.8,10.7,Dry,Trenching,207.0,28.35,97.8,52.7,12.9,45.1,39.24,1,1,LOW
2656,27.0,110.7,91.2,29.4,Muddy,Compaction,39.2,26.3,17.2,93.5,22.8,35.8,18.17,1,1,LOW
2657,59.8,245.2,45.7,26.5,Dry,Grading,121.2,20.01,40.4,204.8,50.0,104.2,25.29,1,1,LOW
2658,87.7,359.6,74.8,27.1,Frozen,Demolition,206.2,32.24,110.8,248.8,60.7,94.8,14.35,1,1,LOW
2659,96.4,395.2,41.4,30.1,Frozen,Earth Excavation,248.6,24.3,100.7,294.5,71.8,138.2,32.21,1,1,LOW
2660,68.6,281.3,41.0,25.4,Muddy,Demolition,85.0,27.86,39.5,241.8,59.0,85.8,4.6,1,1,LOW
2661,52.7,216.1,42.8,16.2,Muddy,Trenching,207.0,26.91,92.8,123.3,30.1,68.3,23.84,1,1,LOW
2662,81.6,334.6,56.1,31.9,Muddy,Material Loading,137.1,23.7,54.2,280.4,68.4,120.0,28.02,1,1,LOW
2663,94.8,388.7,55.6,9.1,Muddy,Material Loading,173.1,23.59,68.1,320.6,78.2,140.1,11.79,1,1,LOW
2664,80.9,331.7,68.6,23.0,Dry,Earth Excavation,170.3,24.76,70.3,261.4,63.8,113.9,29.99,1,1,LOW
2665,52.6,215.7,49.1,12.2,Wet,Earth Excavation,282.8,24.33,114.7,101.0,24.6,75.4,39.77,1,1,LOW
2666,84.8,347.7,45.5,33.1,Muddy,Compaction,83.0,20.83,28.8,318.9,77.8,141.9,24.79,1,1,LOW
2667,90.2,369.8,46.4,40.7,Frozen,Demolition,278.6,29.9,138.8,231.0,56.3,105.1,0.74,1,1,LOW
2668,70.7,289.9,58.7,7.4,Muddy,Compaction,28.0,22.24,10.4,279.5,68.2,110.8,22.58,1,1,LOW
2669,46.8,191.9,92.9,21.4,Muddy,Material Loading,50.1,27.47,22.9,169.0,41.2,59.4,18.23,1,1,LOW
2670,85.4,350.1,93.4,5.9,Frozen,Earth Excavation,200.1,31.13,103.8,246.3,60.1,95.6,24.49,1,1,LOW
2671,29.7,121.8,53.0,26.0,Muddy,Earth Excavation,226.9,27.29,103.2,18.6,4.5,37.9,15.37,0,1,HIGH
2672,55.1,225.9,52.3,40.3,Frozen,Compaction,263.7,22.04,96.9,129.0,31.5,87.1,24.03,1,1,LOW
2673,27.5,112.8,71.6,28.7,Dry,Material Loading,60.7,21.51,21.8,91.0,22.2,44.6,14.02,1,1,LOW
2674,35.3,144.7,73.7,43.2,Muddy,Trenching,35.5,33.51,19.8,124.9,30.5,36.7,15.17,1,1,LOW
2675,71.1,291.5,40.3,44.2,Muddy,Demolition,157.4,30.54,80.1,211.4,51.6,81.1,46.09,1,1,LOW
2676,99.4,407.5,56.1,44.9,Frozen,Trenching,119.0,28.36,56.2,351.3,85.7,122.1,46.8,1,1,LOW
2677,24.9,102.1,43.5,11.0,Frozen,Material Loading,137.9,21.08,48.4,53.7,13.1,41.2,27.35,1,1,MEDIUM
2678,6.3,25.8,88.8,28.1,Wet,Compaction,232.0,24.52,94.8,0.0,0.0,8.9,45.21,0,0,CRITICAL
2679,59.3,243.1,92.7,33.8,Dry,Earth Excavation,191.9,27.72,88.7,154.4,37.7,74.5,40.09,1,1,LOW
2680,65.1,266.9,88.7,26.0,Frozen,Trenching,173.9,31.56,91.5,175.4,42.8,71.9,29.61,1,1,LOW
2681,69.6,285.4,65.1,40.1,Muddy,Compaction,245.3,23.84,97.5,187.9,45.8,101.8,26.54,1,1,LOW
2682,73.8,302.6,44.0,25.7,Wet,Earth Excavation,168.0,23.67,66.3,236.3,57.6,108.7,34.45,1,1,LOW
2683,44.6,182.9,47.1,17.1,Wet,Material Loading,261.8,21.15,92.3,90.6,22.1,73.5,44.95,1,1,LOW
2684,14.5,59.4,57.2,23.5,Dry,Grading,216.8,20.16,72.8,0.0,0.0,25.0,39.41,0,0,CRITICAL
2685,57.9,237.4,95.7,14.6,Muddy,Compaction,219.3,27.43,100.3,137.1,33.4,73.6,7.43,1,1,LOW
2686,86.3,353.8,85.2,10.1,Wet,Earth Excavation,211.3,29.05,102.3,251.5,61.3,103.5,5.81,1,1,LOW
2687,43.0,176.3,40.3,33.9,Frozen,Grading,41.9,21.96,15.3,161.0,39.3,68.2,27.41,1,1,LOW
2688,11.7,48.0,68.2,25.0,Dry,Material Loading,194.1,20.64,66.8,0.0,0.0,19.8,19.67,0,1,HIGH
2689,38.2,156.6,81.5,28.2,Muddy,Earth Excavation,212.2,30.55,108.0,48.6,11.9,43.6,39.3,1,1,LOW
2690,62.9,257.9,85.8,9.6,Dry,Demolition,136.1,30.6,69.4,188.5,46.0,71.6,37.02,1,1,LOW
2691,99.0,405.9,73.9,33.2,Muddy,Trenching,101.2,31.14,52.5,353.4,86.2,110.8,42.61,1,1,LOW
2692,83.1,340.7,42.9,13.7,Wet,Trenching,167.6,23.84,66.6,274.1,66.9,121.5,4.49,1,1,LOW
2693,98.7,404.7,86.1,35.4,Wet,Earth Excavation,122.1,29.11,59.2,345.5,84.3,118.2,34.19,1,1,LOW
2694,46.2,189.4,93.9,8.3,Wet,Demolition,74.5,34.41,42.7,146.7,35.8,46.8,9.86,1,1,LOW
2695,93.5,383.4,75.0,35.0,Dry,Material Loading,264.5,21.49,94.7,288.7,70.4,151.6,29.31,1,1,LOW
2696,76.5,313.6,84.9,32.3,Frozen,Earth Excavation,262.7,28.58,125.1,188.5,46.0,93.3,13.41,1,1,LOW
2697,41.6,170.6,47.0,17.6,Wet,Grading,129.6,21.03,45.4,125.2,30.5,69.0,41.52,1,1,LOW
2698,25.3,103.7,71.3,36.5,Dry,Demolition,130.6,28.55,62.1,41.6,10.1,30.9,46.26,1,0,LOW
2699,69.3,284.1,85.4,22.0,Dry,Earth Excavation,212.4,27.0,95.6,188.5,46.0,89.4,17.46,1,1,LOW
2700,19.9,81.6,84.6,12.5,Muddy,Material Loading,291.7,27.38,133.1,0.0,0.0,25.3,38.06,0,0,CRITICAL
2701,55.2,226.3,49.7,22.9,Muddy,Earth Excavation,43.4,26.15,18.9,207.4,50.6,73.6,5.9,1,1,LOW
2702,23.4,95.9,48.7,39.7,Frozen,Earth Excavation,217.6,25.18,91.3,4.6,1.1,32.4,21.14,0,1,HIGH
2703,7.2,29.5,40.0,37.7,Frozen,Material Loading,40.0,20.87,13.9,15.6,3.8,12.0,17.5,0,0,CRITICAL
2704,17.9,73.4,71.7,26.2,Wet,Grading,246.9,24.52,100.9,0.0,0.0,25.4,20.93,0,1,HIGH
2705,50.1,205.4,66.5,31.2,Wet,Grading,23.2,24.63,9.5,195.9,47.8,70.9,49.13,1,1,LOW
2706,31.7,130.0,72.4,35.8,Muddy,Demolition,184.1,33.6,103.1,26.9,6.6,32.9,1.44,0,1,HIGH
2707,13.8,56.6,78.9,28.5,Wet,Grading,73.0,26.54,32.3,24.3,5.9,18.1,24.93,0,0,CRITICAL
2708,33.5,137.3,50.5,13.9,Dry,Demolition,150.1,25.44,63.6,73.7,18.0,45.9,33.22,1,1,LOW
2709,84.2,345.2,69.5,8.7,Frozen,Trenching,23.7,29.2,11.5,333.7,81.4,100.5,41.66,1,1,LOW
2710,77.1,316.1,81.5,38.0,Dry,Demolition,203.0,31.09,105.2,210.9,51.4,86.4,12.99,1,1,LOW
2711,61.0,250.1,84.7,27.5,Wet,Trenching,221.5,29.85,110.2,139.9,34.1,71.2,22.67,1,1,LOW
2712,84.9,348.1,73.4,16.3,Dry,Trenching,180.1,26.31,79.0,269.1,65.6,112.5,21.43,1,1,LOW
2713,63.0,258.3,80.0,5.0,Frozen,Grading,181.6,27.1,82.0,176.3,43.0,81.0,16.94,1,1,LOW
2714,35.2,144.3,65.8,37.5,Dry,Material Loading,298.2,21.78,108.2,36.1,8.8,56.3,19.12,0,1,HIGH
2715,57.2,234.5,84.2,40.5,Frozen,Grading,158.5,27.88,73.6,160.9,39.2,71.5,47.16,1,1,LOW
2716,99.7,408.8,49.1,5.1,Muddy,Material Loading,225.3,23.41,87.9,320.9,78.3,148.4,4.11,1,1,LOW
2717,60.2,246.8,52.3,34.2,Wet,Trenching,255.4,24.59,104.7,142.1,34.7,85.3,17.74,1,1,LOW
2718,56.7,232.5,57.2,22.6,Frozen,Demolition,173.5,29.09,84.1,148.4,36.2,67.9,3.25,1,1,LOW
2719,22.3,91.4,68.2,23.7,Dry,Material Loading,28.7,21.15,10.1,81.3,19.8,36.7,13.98,1,1,MEDIUM
2720,44.4,182.0,76.0,31.2,Muddy,Earth Excavation,53.3,30.39,27.0,155.0,37.8,50.9,33.24,1,1,LOW
2721,84.2,345.2,51.9,9.8,Dry,Material Loading,198.4,19.17,63.4,281.8,68.7,153.1,24.56,1,1,LOW
2722,11.8,48.4,79.3,16.9,Wet,Compaction,102.6,23.35,39.9,8.5,2.1,17.6,16.08,0,1,HIGH
2723,98.5,403.9,40.9,10.1,Dry,Demolition,58.7,24.07,23.5,380.4,92.8,142.6,14.39,1,1,LOW
2724,71.2,291.9,63.8,38.6,Frozen,Compaction,168.7,22.9,64.4,227.5,55.5,108.3,12.83,1,1,LOW
2725,87.3,357.9,88.5,7.1,Frozen,Compaction,217.1,24.89,90.1,267.8,65.3,122.2,47.18,1,1,LOW
2726,79.7,326.8,80.0,40.1,Wet,Compaction,258.7,24.21,104.4,222.4,54.2,114.7,18.3,1,1,LOW
2727,39.5,162.0,87.3,10.3,Muddy,Grading,296.5,29.27,144.6,17.4,4.2,47.0,44.8,0,1,HIGH
2728,80.3,329.2,46.8,25.0,Wet,Grading,239.2,22.17,88.4,240.8,58.7,126.2,14.49,1,1,LOW
2729,85.0,348.5,67.9,38.9,Muddy,Grading,239.2,27.22,108.5,240.0,58.5,108.8,36.18,1,1,LOW
2730,34.4,141.0,92.2,14.2,Dry,Compaction,60.6,21.81,22.0,119.0,29.0,55.0,37.88,1,1,LOW
2731,61.4,251.7,72.7,13.1,Wet,Material Loading,266.2,23.81,105.6,146.1,35.6,89.9,34.19,1,1,LOW
2732,79.5,325.9,77.3,27.5,Dry,Demolition,167.6,29.89,83.5,242.4,59.1,92.7,20.43,1,1,LOW
2733,94.3,386.6,67.8,10.5,Frozen,Grading,227.4,26.08,98.8,287.8,70.2,126.0,18.99,1,1,LOW
2734,55.4,227.1,57.5,30.2,Frozen,Material Loading,240.3,22.82,91.4,135.7,33.1,84.6,0.65,1,1,LOW
2735,34.1,139.8,95.7,35.4,Dry,Trenching,294.1,29.55,144.8,0.0,0.0,40.2,25.23,0,1,HIGH
2736,91.4,374.7,93.3,32.9,Muddy,Demolition,112.1,37.42,69.9,304.8,74.3,85.1,12.0,1,1,LOW
2737,37.9,155.4,75.0,17.2,Wet,Grading,33.5,24.44,13.6,141.8,34.6,54.0,18.03,1,1,LOW
2738,14.9,61.1,81.5,35.5,Frozen,Grading,268.1,27.07,121.0,0.0,0.0,19.2,47.75,0,0,CRITICAL
2739,69.5,284.9,53.8,21.3,Muddy,Grading,219.4,24.21,88.5,196.4,47.9,100.0,42.09,1,1,LOW
2740,78.9,323.5,74.7,9.7,Muddy,Earth Excavation,168.3,29.3,82.2,241.3,58.9,93.8,35.92,1,1,LOW
2741,45.8,187.8,54.9,27.7,Muddy,Material Loading,76.4,23.07,29.4,158.4,38.6,69.2,0.72,1,1,LOW
2742,54.0,221.4,93.9,14.1,Muddy,Grading,178.6,30.0,89.3,132.1,32.2,62.7,32.64,1,1,LOW
2743,14.5,59.4,93.4,43.1,Frozen,Material Loading,182.6,29.14,88.7,0.0,0.0,17.3,1.94,0,1,HIGH
2744,12.3,50.4,82.8,14.1,Muddy,Trenching,22.3,32.42,12.0,38.4,9.4,13.2,1.63,0,1,HIGH
2745,56.5,231.6,73.6,23.3,Wet,Material Loading,230.9,22.82,87.8,143.8,35.1,86.3,14.83,1,1,LOW
2746,86.2,353.4,80.0,24.1,Frozen,Trenching,58.2,31.61,30.7,322.7,78.7,95.0,2.35,1,1,LOW
2747,61.4,251.7,42.7,11.3,Frozen,Trenching,93.7,25.26,39.4,212.3,51.8,84.7,27.65,1,1,LOW
2748,88.8,364.1,81.7,41.4,Wet,Demolition,278.0,34.54,160.0,204.1,49.8,89.6,49.01,1,1,LOW
2749,24.9,102.1,49.6,30.1,Wet,Compaction,44.6,19.45,14.5,87.6,21.4,44.6,41.14,1,1,MEDIUM
2750,64.7,265.3,65.3,11.1,Frozen,Grading,64.6,24.16,26.0,239.3,58.4,93.3,30.45,1,1,LOW
2751,28.5,116.8,65.6,28.2,Dry,Material Loading,289.8,21.23,102.5,14.3,3.5,46.8,0.79,0,1,HIGH
2752,5.1,20.9,52.6,44.9,Dry,Compaction,200.5,19.93,66.6,0.0,0.0,8.9,36.44,0,0,CRITICAL
2753,79.5,325.9,49.0,36.8,Frozen,Demolition,260.2,28.86,125.2,200.7,49.0,96.0,37.11,1,1,LOW
2754,54.5,223.5,62.9,39.6,Muddy,Grading,141.8,27.1,64.0,159.5,38.9,70.1,39.35,1,1,LOW
2755,82.2,337.0,87.0,14.1,Muddy,Earth Excavation,219.8,30.8,112.8,224.2,54.7,93.0,10.39,1,1,LOW
2756,5.9,24.2,53.3,6.7,Frozen,Compaction,182.0,21.48,65.2,0.0,0.0,9.6,42.5,0,0,CRITICAL
2757,63.0,258.3,53.4,8.7,Frozen,Demolition,88.6,29.03,42.9,215.4,52.5,75.6,44.73,1,1,LOW
2758,64.6,264.9,75.0,43.0,Wet,Compaction,211.3,25.2,88.7,176.2,43.0,89.4,22.07,1,1,LOW
2759,41.9,171.8,94.9,30.5,Wet,Compaction,30.4,24.85,12.6,159.2,38.8,58.8,42.7,1,1,LOW
2760,75.0,307.5,42.3,40.8,Muddy,Grading,148.1,24.33,60.1,247.4,60.3,107.4,15.53,1,1,LOW
2761,33.8,138.6,47.6,23.6,Dry,Material Loading,135.3,19.22,43.3,95.3,23.2,61.3,35.3,1,1,LOW
2762,13.5,55.4,89.4,22.0,Muddy,Grading,280.4,29.38,137.3,0.0,0.0,16.0,38.49,0,0,CRITICAL
2763,56.8,232.9,89.3,37.9,Frozen,Trenching,195.4,32.18,104.8,128.1,31.2,61.5,43.35,1,1,LOW
2764,16.8,68.9,65.3,25.7,Wet,Trenching,210.3,27.7,97.1,0.0,0.0,21.1,24.07,0,0,CRITICAL
2765,37.0,151.7,89.7,39.6,Muddy,Compaction,275.9,28.0,128.8,22.9,5.6,46.1,47.64,0,0,CRITICAL
2766,14.2,58.2,86.4,30.3,Muddy,Material Loading,293.1,27.13,132.5,0.0,0.0,18.2,17.26,0,1,HIGH
2767,61.3,251.3,42.1,39.4,Wet,Compaction,199.9,20.36,67.8,183.5,44.8,104.9,30.92,1,1,LOW
2768,25.4,104.1,41.7,11.2,Frozen,Material Loading,171.4,20.31,58.0,46.1,11.2,43.6,6.98,1,1,LOW
2769,30.0,123.0,54.7,42.9,Dry,Demolition,247.2,27.42,113.0,10.0,2.4,38.1,3.19,0,1,HIGH
2770,22.0,90.2,73.0,40.7,Wet,Material Loading,280.1,24.96,116.5,0.0,0.0,30.7,35.56,0,0,CRITICAL
2771,14.0,57.4,87.3,23.3,Wet,Earth Excavation,48.9,29.5,24.0,33.4,8.1,16.5,48.36,0,0,CRITICAL
2772,96.8,396.9,79.5,17.0,Wet,Material Loading,237.6,24.74,98.0,298.9,72.9,136.4,22.05,1,1,LOW
2773,26.8,109.9,89.9,32.8,Wet,Grading,88.7,27.03,40.0,69.9,17.0,34.6,23.99,1,1,LOW
2774,12.7,52.1,97.7,39.4,Muddy,Trenching,263.8,35.72,157.0,0.0,0.0,12.4,34.24,0,0,CRITICAL
2775,18.3,75.0,92.5,23.0,Wet,Compaction,103.9,23.94,41.5,33.5,8.2,26.6,15.75,0,1,HIGH
2776,52.2,214.0,43.5,38.4,Muddy,Trenching,266.1,26.77,118.7,95.3,23.2,67.9,45.86,1,1,LOW
2777,60.3,247.2,96.9,42.2,Dry,Grading,210.5,27.65,97.0,150.2,36.6,76.0,30.41,1,1,LOW
2778,67.0,274.7,59.3,18.5,Frozen,Material Loading,258.6,22.76,98.1,176.6,43.1,102.6,12.3,1,1,LOW
2779,5.7,23.4,49.0,44.1,Muddy,Material Loading,74.6,24.45,30.4,0.0,0.0,8.1,48.3,0,0,CRITICAL
2780,51.0,209.1,86.7,35.9,Dry,Trenching,218.2,28.2,102.6,106.5,26.0,63.0,31.3,1,1,LOW
2781,30.3,124.2,87.0,27.4,Dry,Compaction,283.1,21.79,102.8,21.4,5.2,48.4,42.85,0,1,HIGH
2782,32.5,133.2,43.1,28.0,Frozen,Earth Excavation,220.0,23.76,87.1,46.1,11.2,47.7,36.97,1,1,LOW
2783,21.0,86.1,90.8,28.8,Muddy,Grading,178.9,30.13,89.8,0.0,0.0,24.3,4.6,0,1,HIGH
2784,10.8,44.3,73.5,11.8,Dry,Trenching,85.3,26.37,37.5,6.8,1.7,14.3,1.21,0,1,HIGH
2785,81.4,333.7,41.8,7.3,Muddy,Compaction,21.9,19.62,7.2,326.5,79.6,144.6,23.72,1,1,LOW
2786,61.2,250.9,97.9,11.9,Dry,Demolition,262.3,31.83,139.2,111.7,27.2,67.0,49.3,1,1,LOW
2787,86.4,354.2,74.5,39.7,Dry,Earth Excavation,227.7,26.55,100.8,253.4,61.8,113.4,31.62,1,1,LOW
2788,32.7,134.1,52.5,21.2,Frozen,Trenching,97.0,25.81,41.7,92.4,22.5,44.2,15.15,1,1,LOW
2789,17.8,73.0,54.0,17.7,Muddy,Material Loading,30.7,23.16,11.9,61.1,14.9,26.8,49.96,1,0,MEDIUM
2790,32.3,132.4,72.2,39.2,Wet,Material Loading,89.7,22.51,33.7,98.7,24.1,50.0,28.51,1,1,LOW
2791,45.2,185.3,97.1,44.8,Wet,Grading,39.0,30.54,19.9,165.4,40.3,51.6,28.56,1,1,LOW
2792,92.9,380.9,52.5,12.6,Frozen,Earth Excavation,249.5,25.72,107.0,273.9,66.8,125.9,24.76,1,1,LOW
2793,35.9,147.2,56.0,40.3,Dry,Material Loading,88.3,20.88,30.7,116.5,28.4,59.9,35.67,1,1,LOW
2794,73.0,299.3,87.7,9.0,Wet,Earth Excavation,34.2,29.33,16.7,282.6,68.9,86.7,35.49,1,1,LOW
2795,36.5,149.7,85.3,34.2,Muddy,Demolition,151.8,35.91,90.9,58.8,14.3,35.4,8.72,1,1,LOW
2796,82.8,339.5,81.0,39.5,Dry,Material Loading,213.3,22.91,81.4,258.1,63.0,126.0,13.56,1,1,LOW
2797,28.0,114.8,49.0,6.4,Muddy,Compaction,265.1,21.0,92.8,22.0,5.4,46.5,16.06,0,1,HIGH
2798,5.3,21.7,63.9,16.3,Muddy,Grading,274.4,25.4,116.2,0.0,0.0,7.3,25.55,0,0,CRITICAL
2799,72.0,295.2,48.8,18.9,Wet,Earth Excavation,143.4,25.01,59.8,235.4,57.4,100.3,44.42,1,1,LOW
2800,48.3,198.0,52.1,17.4,Wet,Demolition,104.8,28.06,49.0,149.0,36.3,60.0,36.7,1,1,LOW
2801,17.2,70.5,58.1,41.1,Frozen,Trenching,223.5,29.35,109.3,0.0,0.0,20.4,8.79,0,1,HIGH
2802,60.7,248.9,76.1,16.5,Wet,Earth Excavation,268.2,27.16,121.4,127.5,31.1,77.9,28.69,1,1,LOW
2803,44.3,181.6,43.9,24.0,Frozen,Material Loading,57.2,20.85,19.9,161.7,39.4,74.0,22.5,1,1,LOW
2804,93.2,382.1,80.8,25.1,Wet,Compaction,98.4,23.16,38.0,344.1,83.9,140.2,33.6,1,1,LOW
2805,11.9,48.8,76.2,12.7,Frozen,Compaction,198.3,23.62,78.1,0.0,0.0,17.6,3.65,0,1,HIGH
2806,63.2,259.1,81.4,37.6,Frozen,Trenching,254.3,31.27,132.5,126.6,30.9,70.4,18.04,1,1,LOW
2807,63.0,258.3,54.0,10.0,Muddy,Trenching,251.8,29.15,122.3,136.0,33.2,75.3,45.74,1,1,LOW
2808,33.8,138.6,66.4,37.1,Wet,Trenching,127.8,29.13,62.0,76.6,18.7,40.4,12.25,1,1,LOW
2809,67.6,277.2,58.5,6.0,Wet,Compaction,192.6,20.87,67.0,210.2,51.3,112.9,11.34,1,1,LOW
